GB/T 12345	UCS	注释
3D61	7D50
3D62	89E3
3D63	59D0
3D64	6212
3D65	85C9
3D66	82A5
3D67	754C
3D68	501F
3D69	4ECB
3D6A	75A5
3D6B	8AA1
3D6C	5C4A
3D6D	5DFE
3D6E	7B4B
3D6F	65A4
3D70	91D1
3D71	4ECA
3D72	6D25
3D73	895F
3D74	7DCA
3D75	9326
3D76	50C5
3D77	8B39
3D78	9032
3D79	9773
3D7A	664B
3D7B	7981
3D7C	8FD1
3D7D	71FC
3D7E	6D78
3E21	76E1
3E22	52C1
3E23	8346
3E24	5162
3E25	8396
3E26	775B
3E27	6676
3E28	9BE8
3E29	4EAC
3E2A	9A5A
3E2B	7CBE
3E2C	7CB3
3E2D	7D93
3E2E	4E95
3E2F	8B66
3E30	666F
3E31	9838
3E32	9759
3E33	5883
3E34	656C
3E35	93E1
3E36	5F91
3E37	75D9
3E38	9756
3E39	7ADF
3E3A	7AF6
3E3B	51C0
3E3C	70AF
3E3D	7A98
3E3E	63EA
3E3F	7A76
3E40	7CFE
3E41	7396
3E42	97ED
3E43	4E45
3E44	7078
3E45	4E5D
3E46	9152
3E47	53A9
3E48	6551
3E49	820A
3E4A	81FC
3E4B	8205
3E4C	548E
3E4D	5C31
3E4E	759A
3E4F	97A0
3E50	62D8
3E51	72D9
3E52	75BD
3E53	5C45
3E54	99D2
3E55	83CA
3E56	5C40
3E57	5480
3E58	77E9
3E59	8209
3E5A	6CAE
3E5B	805A
3E5C	62D2
3E5D	64DA
3E5E	5DE8
3E5F	5177
3E60	8DDD
3E61	8E1E
3E62	92F8
3E63	4FF1
3E64	53E5
3E65	61FC
3E66	70AC
3E67	5287
3E68	6350
3E69	9D51
3E6A	5A1F
3E6B	5026
3E6C	7737
3E6D	5377
3E6E	7D79
3E6F	6485
3E70	652B
3E71	6289
3E72	6398
3E73	5014
3E74	7235
3E75	89BA
3E76	51B3
3E77	8A23
3E78	7D76
3E79	5747
3E7A	83CC
3E7B	921E
3E7C	8ECD
3E7D	541B
3E7E	5CFB
3F21	4FCA
3F22	7AE3
3F23	6D5A
3F24	90E1
3F25	99FF
3F26	5580
3F27	5496
3F28	5361
3F29	54AF
3F2A	958B
3F2B	63E9
3F2C	6977
3F2D	51F1
3F2E	6168
3F2F	520A
3F30	582A
3F31	52D8
3F32	574E
3F33	780D
3F34	770B
3F35	5EB7
3F36	6177
3F37	7CE0
3F38	625B
3F39	6297
3F3A	4EA2
3F3B	7095
3F3C	8003
3F3D	62F7
3F3E	70E4
3F3F	9760
3F40	5777
3F41	82DB
3F42	67EF
3F43	68F5
3F44	78D5
3F45	9846
3F46	79D1
3F47	6BBB
3F48	54B3
3F49	53EF
3F4A	6E34
3F4B	514B
3F4C	523B
3F4D	5BA2
3F4E	8AB2
3F4F	80AF
3F50	5543
3F51	58BE
3F52	61C7
3F53	5751
3F54	542D
3F55	7A7A
3F56	6050
3F57	5B54
3F58	63A7
3F59	6473
3F5A	53E3
3F5B	6263
3F5C	5BC7
3F5D	67AF
3F5E	54ED
3F5F	7A9F
3F60	82E6
3F61	9177
3F62	5EAB
3F63	8932
3F64	8A87
3F65	57AE
3F66	630E
3F67	8DE8
3F68	80EF
3F69	584A
3F6A	7B77
3F6B	5108
3F6C	5FEB
3F6D	5BEC
3F6E	6B3E
3F6F	5321
3F70	7B50
3F71	72C2
3F72	6846
3F73	7926
3F74	7736
3F75	66E0
3F76	51B5
3F77	8667
3F78	76D4
3F79	5DCB
3F7A	7ABA
3F7B	8475
3F7C	594E
3F7D	9B41
3F7E	5080
4021	994B
4022	6127
4023	6F70
4024	5764
4025	6606
4026	6346
4027	56F0
4028	62EC
4029	64F4
402A	5ED3
402B	95CA
402C	5783
402D	62C9
402E	5587
402F	881F
4030	81D8
4031	8FA3
4032	5566
4033	840A
4034	4F86
4035	8CF4
4036	85CD
4037	5A6A
4038	6B04
4039	6514
403A	7C43
403B	95CC
403C	862D
403D	703E
403E	8B95
403F	652C
4040	89BD
4041	61F6
4042	7E9C
4043	721B
4044	6FEB
4045	7405
4046	6994
4047	72FC
4048	5ECA
4049	90CE
404A	6717
404B	6D6A
404C	6488
404D	52DE
404E	7262
404F	8001
4050	4F6C
4051	59E5
4052	916A
4053	70D9
4054	6F87
4055	52D2
4056	6A02
4057	96F7
4058	9433
4059	857E
405A	78CA
405B	7D2F
405C	5121
405D	58D8
405E	64C2
405F	808B
4060	985E
4061	6CEA
4062	68F1
4063	695E
4064	51B7
4065	5398
4066	68A8
4067	7281
4068	9ECE
4069	7C6C
406A	72F8
406B	96E2
406C	7055
406D	7406
406E	674E
406F	88CF
4070	9BC9
4071	79AE
4072	8389
4073	8354
4074	540F
4075	6817
4076	9E97
4077	53B2
4078	52F5
4079	792B
407A	6B77
407B	5229
407C	5088
407D	4F8B
407E	4FD0
4121	75E2
4122	7ACB
4123	7C92
4124	701D
4125	96B7
4126	529B
4127	7483
4128	54E9
4129	5006
412A	806F
412B	84EE
412C	9023
412D	942E
412E	5EC9
412F	6190
4130	6F23
4131	7C3E
4132	6582
4133	81C9
4134	93C8
4135	6200
4136	7149
4137	7DF4
4138	7CE7
4139	51C9
413A	6881
413B	7CB1
413C	826F
413D	5169
413E	8F1B
413F	91CF
4140	667E
4141	4EAE
4142	8AD2
4143	64A9
4144	804A
4145	50DA
4146	7642
4147	71CE
4148	5BE5
4149	907C
414A	6F66
414B	4E86
414C	6482
414D	9410
414E	5ED6
414F	6599
4150	5217
4151	88C2
4152	70C8
4153	52A3
4154	7375
4155	7433
4156	6797
4157	78F7
4158	9716
4159	81E8
415A	9130
415B	9C57
415C	6DCB
415D	51DB
415E	8CC3
415F	541D
4160	62CE
4161	73B2
4162	83F1
4163	96F6
4164	9F61
4165	9234
4166	4F36
4167	7F9A
4168	51CC
4169	9748
416A	9675
416B	5DBA
416C	9818
416D	53E6
416E	4EE4
416F	6E9C
4170	7409
4171	69B4
4172	786B
4173	993E
4174	7559
4175	5289
4176	7624
4177	6D41
4178	67F3
4179	516D
417A	9F8D
417B	807E
417C	56A8
417D	7C60
417E	7ABF
4221	9686
4222	58DF
4223	650F
4224	96B4
4225	6A13
4226	5A41
4227	645F
4228	7C0D
4229	6F0F
422A	964B
422B	8606
422C	76E7
422D	9871
422E	5EEC
422F	7210
4230	64C4
4231	6EF7
4232	865C
4233	9B6F
4234	9E93
4235	788C
4236	9732
4237	8DEF
4238	8CC2
4239	9E7F
423A	6F5E
423B	7984
423C	9332
423D	9678
423E	622E
423F	9A62
4240	5415
4241	92C1
4242	4FA3
4243	65C5
4244	5C65
4245	5C62
4246	7E37
4247	616E
4248	6C2F
4249	5F8B
424A	7387
424B	6FFE
424C	7DD1
424D	5DD2
424E	6523
424F	5B7F
4250	7064
4251	5375
4252	4E82
4253	63A0
4254	7565
4255	6384
4256	8F2A
4257	502B
4258	4F96
4259	6DEA
425A	7DB8
425B	8AD6
425C	863F
425D	87BA
425E	7F85
425F	908F
4260	947C
4261	7C6E
4262	9A3E
4263	88F8
4264	843D
4265	6D1B
4266	99F1
4267	7D61
4268	5ABD
4269	9EBB
426A	746A
426B	78BC
426C	879E
426D	99AC
426E	99E1
426F	561B
4270	55CE
4271	57CB
4272	8CB7
4273	9EA5
4274	8CE3
4275	9081
4276	8109
4277	779E
4278	9945
4279	883B
427A	6EFF
427B	8513
427C	66FC
427D	6162
427E	6F2B
4321	8B3E
4322	8292
4323	832B
4324	76F2
4325	6C13
4326	5FD9
4327	83BD
4328	732B
4329	8305
432A	9328
432B	6BDB
432C	77DB
432D	925A
432E	536F
432F	8302
4330	5192
4331	5E3D
4332	8C8C
4333	8CBF
4334	9EBD
4335	73AB
4336	679A
4337	6885
4338	9176
4339	9709
433A	7164
433B	6CA1
433C	7709
433D	5A92
433E	9382
433F	6BCF
4340	7F8E
4341	6627
4342	5BD0
4343	59B9
4344	5A9A
4345	9580
4346	60B6
4347	5011
4348	840C
4349	8499
434A	6AAC
434B	76DF
434C	9333
434D	731B
434E	5922
434F	5B5F
4350	772F
4351	919A
4352	9761
4353	7CDC
4354	8FF7
4355	8B0E
4356	5F4C
4357	7C73
4358	79D8
4359	8993
435A	6CCC
435B	871C
435C	5BC6
435D	5E42
435E	68C9
435F	7720
4360	7DBF
4361	5195
4362	514D
4363	52C9
4364	5A29
4365	7DEC
4366	9762
4367	82D7
4368	63CF
4369	7784
436A	85D0
436B	79D2
436C	6E3A
436D	5EDF
436E	5999
436F	8511
4370	6EC5
4371	6C11
4372	62BF
4373	76BF
4374	654F
4375	61AB
4376	95A9
4377	660E
4378	879F
4379	9CF4
437A	9298
437B	540D
437C	547D
437D	8B2C
437E	6478
4421	6479
4422	8611
4423	6A21
4424	819C
4425	78E8
4426	6469
4427	9B54
4428	62B9
4429	672B
442A	83AB
442B	58A8
442C	9ED8
442D	6CAB
442E	6F20
442F	5BDE
4430	964C
4431	8B00
4432	725F
4433	67D0
4434	62C7
4435	7261
4436	755D
4437	59C6
4438	6BCD
4439	5893
443A	66AE
443B	5E55
443C	52DF
443D	6155
443E	6728
443F	76EE
4440	7766
4441	7267
4442	7A46
4443	62FF
4444	54EA
4445	5450
4446	9209
4447	90A3
4448	5A1C
4449	7D0D
444A	6C16
444B	4E43
444C	5976
444D	8010
444E	5948
444F	5357
4450	7537
4451	96E3
4452	56CA
4453	6493
4454	8166
4455	60F1
4456	9B27
4457	6DD6
4458	5462
4459	9912
445A	5185
445B	5AE9
445C	80FD
445D	59AE
445E	9713
445F	502A
4460	6CE5
4461	5C3C
4462	64EC
4463	4F60
4464	533F
4465	81A9
4466	9006
4467	6EBA
4468	852B
4469	62C8
446A	5E74
446B	78BE
446C	6506
446D	637B
446E	5FF5
446F	5A18
4470	91C0
4471	9CE5
4472	5C3F
4473	634F
4474	8076
4475	5B7D
4476	5699
4477	9477
4478	93B3
4479	6D85
447A	60A8
447B	6AB8
447C	7370
447D	51DD
447E	5BE7
4521	64F0
4522	6FD8
4523	725B
4524	626D
4525	9215
4526	7D10
4527	81BF
4528	6FC3
4529	8FB2
452A	5F04
452B	5974
452C	52AA
452D	6012
452E	5973
452F	6696
4530	8650
4531	7627
4532	632A
4533	61E6
4534	7CEF
4535	8AFE
4536	54E6
4537	6B50
4538	9DD7
4539	6BC6
453A	85D5
453B	5614
453C	5076
453D	6F1A
453E	556A
453F	8DB4
4540	722C
4541	5E15
4542	6015
4543	7436
4544	62CD
4545	6392
4546	724C
4547	5F98
4548	6E43
4549	6D3E
454A	6500
454B	6F58
454C	76E4
454D	78D0
454E	76FC
454F	7554
4550	5224
4551	53DB
4552	4E53
4553	9F90
4554	65C1
4555	802A
4556	80D6
4557	629B
4558	5486
4559	5228
455A	70AE
455B	888D
455C	8DD1
455D	6CE1
455E	5478
455F	80DA
4560	57F9
4561	88F4
4562	8CE0
4563	966A
4564	914D
4565	4F69
4566	6C9B
4567	5674
4568	76C6
4569	7830
456A	62A8
456B	70F9
456C	6F8E
456D	5F6D
456E	84EC
456F	68DA
4570	787C
4571	7BF7
4572	81A8
4573	670B
4574	9D6C
4575	6367
4576	78B0
4577	576F
4578	7812
4579	9739
457A	6279
457B	62AB
457C	5288
457D	7435
457E	6BD7
4621	5564
4622	813E
4623	75B2
4624	76AE
4625	5339
4626	75DE
4627	50FB
4628	5C41
4629	8B6C
462A	7BC7
462B	504F
462C	7247
462D	9A19
462E	98C4
462F	6F02
4630	74E2
4631	7968
4632	6487
4633	77A5
4634	62FC
4635	983B
4636	8CA7
4637	54C1
4638	8058
4639	4E52
463A	576A
463B	860B
463C	840D
463D	5E73
463E	6191
463F	74F6
4640	8A55
4641	5C4F
4642	5761
4643	6F51
4644	9817
4645	5A46
4646	7834
4647	9B44
4648	8FEB
4649	7C95
464A	5256
464B	64B2
464C	92EA
464D	50D5
464E	8386
464F	8461
4650	83E9
4651	84B2
4652	57D4
4653	6A38
4654	5703
4655	666E
4656	6D66
4657	8B5C
4658	66DD
4659	7011
465A	671F
465B	6B3A
465C	6816
465D	621A
465E	59BB
465F	4E03
4660	51C4
4661	6F06
4662	67D2
4663	6C8F
4664	5176
4665	68CB
4666	5947
4667	6B67
4668	7566
4669	5D0E
466A	81CD
466B	9F4A
466C	65D7
466D	7948
466E	7941
466F	9A0E
4670	8D77
4671	8C48
4672	4E5E
4673	4F01
4674	5553
4675	5951
4676	780C
4677	5668
4678	6C23
4679	8FC4
467A	5F03
467B	6C7D
467C	6CE3
467D	8A16
467E	6390
4721	6070
4722	6D3D
4723	727D
4724	6266
4725	91FA
4726	925B
4727	5343
4728	9077
4729	7C3D
472A	4EDF
472B	8B19
472C	4E7E
472D	9ED4
472E	9322
472F	9257
4730	524D
4731	6F5C
4732	9063
4733	6DFA
4734	8B74
4735	5879
4736	5D4C
4737	6B20
4738	6B49
4739	69CD
473A	55C6
473B	8154
473C	7F8C
473D	58BB
473E	8594
473F	5F3A
4740	6436
4741	6A47
4742	936C
4743	6572
4744	6084
4745	6A4B
4746	77A7
4747	55AC
4748	50D1
4749	5DE7
474A	9798
474B	64AC
474C	7FF9
474D	5CED
474E	4FCF
474F	7AC5
4750	5207
4751	8304
4752	4E14
4753	602F
4754	7ACA
4755	6B3D
4756	4FB5
4757	89AA
4758	79E6
4759	7434
475A	52E4
475B	82B9
475C	64D2
475D	79BD
475E	5BE2
475F	6C81
4760	9752
4761	8F15
4762	6C2B
4763	50BE
4764	537F
4765	6E05
4766	64CE
4767	6674
4768	6C30
4769	60C5
476A	9803
476B	8ACB
476C	6176
476D	74CA
476E	7AAE
476F	79CB
4770	4E18
4771	90B1
4772	7403
4773	6C42
4774	56DA
4775	914B
4776	6CC5
4777	8DA8
4778	5340
4779	86C6
477A	66F2
477B	8EC0
477C	5C48
477D	9A45
477E	6E20
4821	53D6
4822	5A36
4823	9F72
4824	8DA3
4825	53BB
4826	5708
4827	9874
4828	6B0A
4829	919B
482A	6CC9
482B	5168
482C	75CA
482D	62F3
482E	72AC
482F	5238
4830	52F8
4831	7F3A
4832	7094
4833	7638
4834	5374
4835	9D72
4836	69B7
4837	78BA
4838	96C0
4839	88D9
483A	7FA4
483B	7136
483C	71C3
483D	5189
483E	67D3
483F	74E4
4840	58E4
4841	6518
4842	56B7
4843	8B93
4844	9952
4845	64FE
4846	7E5E
4847	60F9
4848	71B1
4849	58EC
484A	4EC1
484B	4EBA
484C	5FCD
484D	97CC
484E	4EFB
484F	8A8D
4850	5203
4851	598A
4852	7D09
4853	6254
4854	4ECD
4855	65E5
4856	620E
4857	8338
4858	84C9
4859	69AE
485A	878D
485B	7194
485C	6EB6
485D	5BB9
485E	7D68
485F	5197
4860	63C9
4861	67D4
4862	8089
4863	8339
4864	8815
4865	5112
4866	5B7A
4867	5982
4868	8FB1
4869	4E73
486A	6C5D
486B	5165
486C	8925
486D	8EDF
486E	962E
486F	854A
4870	745E
4871	92ED
4872	958F
4873	6F64
4874	82E5
4875	5F31
4876	6492
4877	7051
4878	85A9
4879	816E
487A	9C13
487B	585E
487C	8CFD
487D	4E09
487E	53C1
4921	5098
4922	6563
4923	6851
4924	55D3
4925	55AA
4926	6414
4927	9A37
4928	6383
4929	5AC2
492A	745F
492B	8272
492C	6F80
492D	68EE
492E	50E7
492F	838E
4930	7802
4931	6BBA
4932	5239
4933	6C99
4934	7D17
4935	50BB
4936	5565
4937	715E
4938	7BE9
4939	66EC
493A	73CA
493B	82EB
493C	6749
493D	5C71
493E	5220
493F	717D
4940	886B
4941	9583
4942	965D
4943	64C5
4944	8D0D
4945	81B3
4946	5584
4947	6C55
4948	6247
4949	7E55
494A	5892
494B	50B7
494C	5546
494D	8CDE
494E	664C
494F	4E0A
4950	5C1A
4951	88F3
4952	68A2
4953	634E
4954	7A0D
4955	71D2
4956	828D
4957	52FA
4958	97F6
4959	5C11
495A	54E8
495B	90B5
495C	7D39
495D	5962
495E	8CD2
495F	86C7
4960	820C
4961	6368
4962	8D66
4963	651D
4964	5C04
4965	61FE
4966	6D89
4967	793E
4968	8A2D
4969	7837
496A	7533
496B	547B
496C	4F38
496D	8EAB
496E	6DF1
496F	5A20
4970	7D33
4971	795E
4972	6C88
4973	5BE9
4974	5B38
4975	751A
4976	814E
4977	614E
4978	6EF2
4979	8072
497A	751F
497B	7525
497C	7272
497D	5347
497E	7E69
4A21	7701
4A22	76DB
4A23	5269
4A24	52DD
4A25	8056
4A26	5E2B
4A27	5931
4A28	7345
4A29	65BD
4A2A	6FD5
4A2B	8A69
4A2C	5C38
4A2D	8671
4A2E	5341
4A2F	77F3
4A30	62FE
4A31	6642
4A32	4EC0
4A33	98DF
4A34	8755
4A35	5BE6
4A36	8B58
4A37	53F2
4A38	77E2
4A39	4F7F
4A3A	5C4E
4A3B	99DB
4A3C	59CB
4A3D	5F0F
4A3E	793A
4A3F	58EB
4A40	4E16
4A41	67FF
4A42	4E8B
4A43	62ED
4A44	8A93
4A45	901D
4A46	52E2
4A47	662F
4A48	55DC
4A49	566C
4A4A	9069
4A4B	4ED5
4A4C	4F8D
4A4D	91CB
4A4E	98FE
4A4F	6C0F
4A50	5E02
4A51	6043
4A52	5BA4
4A53	8996
4A54	8A66
4A55	6536
4A56	624B
4A57	9996
4A58	5B88
4A59	58FD
4A5A	6388
4A5B	552E
4A5C	53D7
4A5D	7626
4A5E	7378
4A5F	852C
4A60	6A1E
4A61	68B3
4A62	6B8A
4A63	6292
4A64	8F38
4A65	53D4
4A66	8212
4A67	6DD1
4A68	758F
4A69	66F8
4A6A	8D16
4A6B	5B70
4A6C	719F
4A6D	85AF
4A6E	6691
4A6F	66D9
4A70	7F72
4A71	8700
4A72	9ECD
4A73	9F20
4A74	5C6C
4A75	8853
4A76	8FF0
4A77	6A39
4A78	675F
4A79	620D
4A7A	7AEA
4A7B	5885
4A7C	5EB6
4A7D	6578
4A7E	6F31
4B21	6055
4B22	5237
4B23	800D
4B24	6454
4B25	8870
4B26	7529
4B27	5E25
4B28	6813
4B29	62F4
4B2A	971C
4B2B	96D9
4B2C	723D
4B2D	8AB0
4B2E	6C34
4B2F	7761
4B30	7A0E
4B31	542E
4B32	77AC
4B33	9806
4B34	821C
4B35	8AAC
4B36	78A9
4B37	6714
4B38	720D
4B39	65AF
4B3A	6495
4B3B	5636
4B3C	601D
4B3D	79C1
4B3E	53F8
4B3F	7D72
4B40	6B7B
4B41	8086
4B42	5BFA
4B43	55E3
4B44	56DB
4B45	4F3A
4B46	4F3C
4B47	98FC
4B48	5DF3
4B49	9B06
4B4A	8073
4B4B	616B
4B4C	980C
4B4D	9001
4B4E	5B8B
4B4F	8A1F
4B50	8AA6
4B51	641C
4B52	8258
4B53	64FB
4B54	55FD
4B55	8607
4B56	9165
4B57	4FD7
4B58	7D20
4B59	901F
4B5A	7C9F
4B5B	50F3
4B5C	5851
4B5D	6EAF
4B5E	5BBF
4B5F	8A34
4B60	8085
4B61	9178
4B62	849C
4B63	7B97
4B64	96D6
4B65	968B
4B66	96A8
4B67	7D8F
4B68	9AD3
4B69	788E
4B6A	6B72
4B6B	7A57
4B6C	9042
4B6D	96A7
4B6E	795F
4B6F	5B6B
4B70	640D
4B71	7B0B
4B72	84D1
4B73	68AD
4B74	5506
4B75	7E2E
4B76	7463
4B77	7D22
4B78	9396
4B79	6240
4B7A	584C
4B7B	4ED6
4B7C	5B83
4B7D	5979
4B7E	5854
4C21	737A
4C22	64BB
4C23	8E4B
4C24	8E0F
4C25	80CE
4C26	82D4
4C27	62AC
4C28	81FA
4C29	6CF0
4C2A	915E
4C2B	592A
4C2C	614B
4C2D	6C70
4C2E	574D
4C2F	6524
4C30	8CAA
4C31	7671
4C32	7058
4C33	58C7
4C34	6A80
4C35	75F0
4C36	6F6D
4C37	8B5A
4C38	8AC7
4C39	5766
4C3A	6BEF
4C3B	8892
4C3C	78B3
4C3D	63A2
4C3E	5606
4C3F	70AD
4C40	6E6F
4C41	5858
4C42	642A
4C43	5802
4C44	68E0
4C45	819B
4C46	5510
4C47	7CD6
4C48	5018
4C49	8EBA
4C4A	6DCC
4C4B	8D9F
4C4C	71D9
4C4D	638F
4C4E	6FE4
4C4F	6ED4
4C50	7E27
4C51	8404
4C52	6843
4C53	9003
4C54	6DD8
4C55	9676
4C56	8A0E
4C57	5957
4C58	7279
4C59	85E4
4C5A	9A30
4C5B	75BC
4C5C	8B04
4C5D	68AF
4C5E	5254
4C5F	8E22
4C60	92BB
4C61	63D0
4C62	984C
4C63	8E44
4C64	557C
4C65	9AD4
4C66	66FF
4C67	568F
4C68	60D5
4C69	6D95
4C6A	5243
4C6B	5C49
4C6C	5929
4C6D	6DFB
4C6E	586B
4C6F	7530
4C70	751C
4C71	606C
4C72	8214
4C73	8146
4C74	6311
4C75	689D
4C76	8FE2
4C77	773A
4C78	8DF3
4C79	8CBC
4C7A	9435
4C7B	5E16
4C7C	5EF3
4C7D	807D
4C7E	70F4
4D21	6C40
4D22	5EF7
4D23	505C
4D24	4EAD
4D25	5EAD
4D26	633A
4D27	8247
4D28	901A
4D29	6850
4D2A	916E
4D2B	77B3
4D2C	540C
4D2D	9285
4D2E	5F64
4D2F	7AE5
4D30	6876
4D31	6345
4D32	7B52
4D33	7D71
4D34	75DB
4D35	5077
4D36	6295
4D37	982D
4D38	900F
4D39	51F8
4D3A	79C3
4D3B	7A81
4D3C	5716
4D3D	5F92
4D3E	9014
4D3F	5857
4D40	5C60
4D41	571F
4D42	5410
4D43	5154
4D44	6E4D
4D45	5718
4D46	63A8
4D47	983D
4D48	817F
4D49	8715
4D4A	892A
4D4B	9000
4D4C	541E
4D4D	5C6F
4D4E	81C0
4D4F	62D6
4D50	6258
4D51	8131
4D52	9D15
4D53	9640
4D54	99B1
4D55	99DD
4D56	6A62
4D57	59A5
4D58	62D3
4D59	553E
4D5A	6316
4D5B	54C7
4D5C	86D9
4D5D	7AAA
4D5E	5A03
4D5F	74E6
4D60	896A
4D61	6B6A
4D62	5916
4D63	8C4C
4D64	5F4E
4D65	7063
4D66	73A9
4D67	9811
4D68	4E38
4D69	70F7
4D6A	5B8C
4D6B	7897
4D6C	633D
4D6D	665A
4D6E	7696
4D6F	60CB
4D70	5B9B
4D71	5A49
4D72	842C
4D73	8155
4D74	6C6A
4D75	738B
4D76	4EA1
4D77	6789
4D78	7DB2
4D79	5F80
4D7A	65FA
4D7B	671B
4D7C	5FD8
4D7D	5984
4D7E	5A01
4E21	5DCD
4E22	5FAE
4E23	5371
4E24	97CB
4E25	9055
4E26	6845
4E27	570D
4E28	552F
4E29	60DF
4E2A	7232
4E2B	6FF0
4E2C	7DAD
4E2D	8466
4E2E	840E
4E2F	59D4
4E30	5049
4E31	50DE
4E32	5C3E
4E33	7DEF
4E34	672A
4E35	851A
4E36	5473
4E37	754F
4E38	80C3
4E39	5582
4E3A	9B4F
4E3B	4F4D
4E3C	6E2D
4E3D	8B02
4E3E	5C09
4E3F	6170
4E40	885B
4E41	761F
4E42	6E29
4E43	868A
4E44	6587
4E45	805E
4E46	7D0B
4E47	543B
4E48	7A69
4E49	7D0A
4E4A	554F
4E4B	55E1
4E4C	7FC1
4E4D	74EE
4E4E	64BE
4E4F	8778
4E50	6E26
4E51	7AA9
4E52	6211
4E53	65A1
4E54	5367
4E55	63E1
4E56	6C83
4E57	5DEB
4E58	55DA
4E59	93A2
4E5A	70CF
4E5B	6C61
4E5C	8AA3
4E5D	5C4B
4E5E	7121
4E5F	856A
4E60	68A7
4E61	543E
4E62	5434
4E63	6BCB
4E64	6B66
4E65	4E94
4E66	6342
4E67	5348
4E68	821E
4E69	4F0D
4E6A	4FAE
4E6B	5862
4E6C	620A
4E6D	9727
4E6E	6664
4E6F	7269
4E70	52FF
4E71	52D9
4E72	609F
4E73	8AA4
4E74	6614
4E75	7199
4E76	6790
4E77	897F
4E78	7852
4E79	77FD
4E7A	6670
4E7B	563B
4E7C	5438
4E7D	932B
4E7E	72A7
4F21	7A00
4F22	606F
4F23	5E0C
4F24	6089
4F25	819D
4F26	5915
4F27	60DC
4F28	7184
4F29	70EF
4F2A	6EAA
4F2B	6C50
4F2C	7280
4F2D	6A84
4F2E	8972
4F2F	5E2D
4F30	7FD2
4F31	5AB3
4F32	559C
4F33	9291
4F34	6D17
4F35	7CFB
4F36	28EF6
4F37	6232
4F38	7D30
4F39	778E
4F3A	8766
4F3B	5323
4F3C	971E
4F3D	8F44
4F3E	6687
4F3F	5CFD
4F40	4FE0
4F41	72F9
4F42	4E0B
4F43	53A6
4F44	590F
4F45	5687
4F46	6380
4F47	9341
4F48	5148
4F49	4ED9
4F4A	9BAE
4F4B	7E96
4F4C	54B8
4F4D	8CE2
4F4E	929C
4F4F	8237
4F50	9591
4F51	6D8E
4F52	5F26
4F53	5ACC
4F54	986F
4F55	96AA
4F56	73FE
4F57	737B
4F58	7E23
4F59	817A
4F5A	9921
4F5B	7FA1
4F5C	61B2
4F5D	9677
4F5E	9650
4F5F	7DAB
4F60	76F8
4F61	53A2
4F62	9472
4F63	9999
4F64	7BB1
4F65	8944
4F66	6E58
4F67	9109
4F68	7FD4
4F69	7965
4F6A	8A73
4F6B	60F3
4F6C	97FF
4F6D	4EAB
4F6E	9805
4F6F	5DF7
4F70	6A61
4F71	50CF
4F72	5411
4F73	8C61
4F74	856D
4F75	785D
4F76	9704
4F77	524A
4F78	54EE
4F79	56C2
4F7A	92B7
4F7B	6D88
4F7C	5BB5
4F7D	6DC6
4F7E	66C9
5021	5C0F
5022	5B5D
5023	6821
5024	8096
5025	562F
5026	7B11
5027	6548
5028	6954
5029	4E9B
502A	6B47
502B	874E
502C	978B
502D	5354
502E	633E
502F	643A
5030	90AA
5031	659C
5032	8105
5033	8AE7
5034	5BEB
5035	68B0
5036	5378
5037	87F9
5038	61C8
5039	6CC4
503A	7009
503B	8B1D
503C	5C51
503D	85AA
503E	82AF
503F	92C5
5040	6B23
5041	8F9B
5042	65B0
5043	5FFB
5044	5FC3
5045	4FE1
5046	91C1
5047	661F
5048	8165
5049	7329
504A	60FA
504B	8208
504C	5211
504D	578B
504E	5F62
504F	90A2
5050	884C
5051	9192
5052	5E78
5053	674F
5054	6027
5055	59D3
5056	5144
5057	51F6
5058	80F8
5059	5308
505A	6C79
505B	96C4
505C	718A
505D	4F11
505E	4FEE
505F	7F9E
5060	673D
5061	55C5
5062	92B9
5063	79C0
5064	8896
5065	7D89
5066	589F
5067	620C
5068	9700
5069	865A
506A	5618
506B	9808
506C	5F90
506D	8A31
506E	84C4
506F	9157
5070	53D9
5071	65ED
5072	5E8F
5073	755C
5074	6064
5075	7D6E
5076	5A7F
5077	7DD2
5078	7E8C
5079	8ED2
507A	55A7
507B	5BA3
507C	61F8
507D	65CB
507E	7384
5121	9078
5122	766C
5123	7729
5124	7D62
5125	9774
5126	859B
5127	5B78
5128	7A74
5129	96EA
512A	8840
512B	52DB
512C	718F
512D	5FAA
512E	65EC
512F	8A62
5130	5C0B
5131	99B4
5132	5DE1
5133	6B89
5134	6C5B
5135	8A13
5136	8A0A
5137	905C
5138	8FC5
5139	58D3
513A	62BC
513B	9D09
513C	9D28
513D	5440
513E	4E2B
513F	82BD
5140	7259
5141	869C
5142	5D16
5143	8859
5144	6DAF
5145	96C5
5146	555E
5147	4E9E
5148	8A1D
5149	7109
514A	54BD
514B	95B9
514C	70DF
514D	6DF9
514E	9E7D
514F	56B4
5150	7814
5151	8712
5152	5CA9
5153	5EF6
5154	8A00
5155	9854
5156	95BB
5157	708E
5158	6CBF
5159	5944
515A	63A9
515B	773C
515C	884D
515D	6F14
515E	8277
515F	5830
5160	71D5
5161	53AD
5162	786F
5163	96C1
5164	5501
5165	5F66
5166	7130
5167	5BB4
5168	8AFA
5169	9A57
516A	6B83
516B	592E
516C	9D26
516D	79E7
516E	694A
516F	63DA
5170	4F6F
5171	760D
5172	7F8A
